date,critical_staffing_shortage_anticipated_within_week_yes,hospital_onset_covid,inpatient_beds_used_covid,previous_day_admission_adult_covid_suspected,total_adult_patients_hospitalized_confirmed_and_suspected_covid,adult_icu_bed_covid_utilization_utilization,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_60-69,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_80+,previous_day_admission_adult_covid_suspected_unknown,deaths_covid
2020-08-26,0.1629364368845121,5.664519231489304,361.0057754779779,72.69490502260547,355.6770934794912,0.1545145347292342,0.23729723681893622,1.7476382580579626,2.5350635722113575,3.0444305211875613,5.849202284798152,6.642646168632384,7.127864041555332,6.282970298687752,4.022551375215972,0.852284238155622,4.531027117768641,7.40062517437009,6.915340368441595,11.32047114162438,15.29711528793005,14.119451596849595,12.940358898715214,5.006563181775063,4.79610604567523
2020-08-27,0.16277411303262615,5.32001141046991,346.7383813002861,71.99435418436174,346.64745040976374,0.1490777098598011,0.31551669533208065,1.2593272062838576,2.5255550071899138,3.075160310957983,6.000708207576552,6.574798408941382,7.359085031758454,5.717725101190174,3.4925964302401464,0.43763508918277677,5.22337909847572,7.524766424916459,6.775372243606699,10.926880962595126,15.771607834272043,14.031493177302883,12.108359413040716,7.2958409109453495,4.477194067435348
2020-08-28,0.1672002845962291,5.4850816972371135,336.37714508096326,66.72259137862709,334.02525658496273,0.14638894815446982,0.2854291758462028,1.6979877146494575,2.666913996325687,3.377740559330801,5.347814995291053,6.72276039015385,6.354858693889004,5.36158421258877,3.538590694160656,0.44823548638702687,4.72826226670274,7.335874301223512,7.240025063620223,9.509812184070814,12.925924583314886,13.767920891039118,13.656857657243668,3.3316258695103316,4.2222068677352755
2020-08-29,0.16725978647686832,11.636687480055091,329.2994047273421,68.10008081349085,323.9156422311883,0.1431222085271626,0.27064961873758087,1.6939677251570397,2.6440915457178966,3.6193810642465474,5.740690322747678,7.250208858097167,7.083696618919744,5.739295595187354,4.224835294910659,0.38064239089602625,4.310487428125829,7.023100572478348,6.639669166077402,9.748454704491909,13.988826324606483,12.443493884729142,13.910940469627485,4.082309040546774,4.030190105315008
2020-08-30,0.163846838824577,11.466500973784587,330.5211212290366,57.81178078741815,322.8887470988429,0.1404757816318174,0.18960730929355585,1.0773327243567574,2.036046701308128,2.4897356057608913,4.094493979404595,6.53186499392032,6.454340063930962,5.419883386448561,4.090743479046396,0.5940963839952021,4.069242642868153,5.705814199514818,6.295849488419391,8.849121678387558,12.162080292069719,11.233718763476821,10.902307369097075,3.650604288505144,4.573384233878029
2020-08-31,0.16589698046181173,11.050378002196352,326.1310330916948,55.99485531437515,320.32751545395087,0.14276588949217503,0.2790155910316183,1.5059908801100532,2.3120276846022056,2.737936175099642,3.987277950442519,5.364652234743662,4.845524174091479,4.378849015416123,3.2804623521705896,0.4039126139797362,4.793014812925133,6.735172610379963,5.863160403852321,7.927860468635412,12.35225265507593,11.139232607556698,10.924551565556516,3.464660371017164,3.911341524740383
2020-09-01,0.1675513092710545,12.531655259567476,331.2331668233708,71.49720786430649,325.43882944532874,0.14305522224888675,0.15141405207684444,2.0185722052457473,2.2317683257984076,3.6881719882640662,4.749417682374763,7.089079291912812,6.114653909779437,5.087295859133153,3.3528412084673707,0.801535028034104,5.0290893256873375,8.522863488836087,6.701609937137898,10.803317601375701,15.678203094391474,13.863922886129473,12.646146360072677,4.892923557250607,4.779752255722795
2020-09-02,0.16878306878306878,12.375490601018125,330.09791780360865,70.79627803613138,323.1259193186689,0.13975583794367716,0.10354173776528858,2.1697887266001508,2.837230886871419,2.7446731179625954,4.340074169259567,6.596877960118883,6.070457022251616,5.350383716576033,3.2895480920728284,0.9551595722020677,5.18961285286139,8.375754715292189,7.046477238640339,9.970668931476427,14.818588746806519,14.739187355604631,12.56103716029204,4.63525093478314,4.612632121415245
2020-09-03,0.16988756148981027,11.36093931928073,324.29822737520743,68.73757217464316,318.63791996035224,0.13722465520622262,0.3774792664443287,1.6630031250398465,1.9230945040189085,2.9770038977961355,4.714211797431268,6.609250903399588,6.02667191404112,5.720145010073913,2.689983184623339,0.7346718658655571,4.523505114464943,6.67102321012441,6.050905607430123,10.249039633553553,14.161038844056687,13.08649805753192,12.756202403809821,4.176764294992578,4.086609512545151
2020-09-04,0.17141857617631626,12.09906637150702,317.52816283309744,67.79367276224991,311.54152682221115,0.13603118522091703,0.2065985422817967,1.7594633405370983,2.5318191528224547,2.7203514391258508,4.08472463466579,6.56521034001074,5.974325632237086,5.67700887308738,1.8887779123012052,0.8157767703357137,4.484901027295663,7.5537852718969996,6.719827829107557,9.856639621956866,13.127090494264378,12.880395306427639,13.065560507109241,3.9236444427486505,3.911488641287676
2020-09-05,0.16570630347476864,16.187594479401692,305.7928929181649,67.73167535536652,300.8544255000491,0.13421977246901165,0.31372422691380847,1.3331487029956437,1.8283998602640021,2.722258250921948,4.553310898014288,6.345896093949859,6.645110640682443,4.975227947296564,1.5425119565065124,0.8635072619950499,4.656244663843395,8.574338468004647,6.15851815574741,10.321076214803874,13.09600503727971,11.97994107227626,12.099300484321706,4.127933199668084,4.036466166257942
2020-09-06,0.18097407147862649,14.225835706137248,297.30258713412024,59.00467095566413,293.15270408074554,0.1330918790287784,0.16735044320597353,1.4507859274905242,1.6269906098492102,2.174020023831178,3.803596810532123,5.270314740489997,4.943221797136856,4.876785236018101,1.4706684313876568,0.666401002481604,3.974807345873962,6.156858149552944,6.095742599414592,8.441505007216088,12.514284950172094,11.106592914367338,10.453511105647197,2.7430180040469327,3.3503023550390423
2020-09-07,0.17969436149657475,14.02580703253066,301.34545556427355,59.269734566238675,298.24941428763015,0.13249219631193768,0.22575080562678282,1.5297997218537513,1.9194036523155973,2.3396717129809836,3.6885217305487967,5.404670707275109,5.963642179153377,4.660738005768225,1.6136568140925776,0.6571776710717276,3.7576358589084573,6.121576966986514,5.350367060042681,8.503016619525525,10.381302147600282,9.93094907078966,9.989539575952731,6.090558250169937,3.369343592574816
