date,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,inpatient_beds,inpatient_beds_used,inpatient_beds_used_covid,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_suspected,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_suspected,staffed_adult_icu_bed_occupancy,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_covid,total_staffed_adult_icu_beds,inpatient_beds_utilization_utilization,percent_of_inpatients_with_covid_utilization,inpatient_bed_covid_utilization_utilization,adult_icu_bed_covid_utilization_utilization,adult_icu_bed_utilization_utilization,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_60-69,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_80+,previous_day_admission_adult_covid_suspected_unknown,deaths_covid,all_pediatric_inpatient_bed_occupied,all_pediatric_inpatient_beds,staffed_pediatric_icu_bed_occupancy,total_staffed_pediatric_icu_beds
2021-12-22,0.17009803921568628,0.7156716970123349,0.054506476807224466,1.0684871033728156,0.46512477506635475,0.06704849915335691,0.32905168445637945,0.607073624184626,0.684508721178806,1.0350588439128665,1.12988958988445,0.8028697470896432,0.8703833277293411,0.6242408633321076,0.7331058321191931,1.2277699480518658,1.2609062404331282,1.0361911744981904,1.0350921311065022,0.8744914156346928,0.6167988065334266,0.5474582255735084,0.6152636518134738,0.5654884592644855,0.70301822302313,0.934368470442652,0.7178624790813656,1.1705781192040627,1.3742982190131554,1.211771231612318,1.1748016060897435,1.3473223165592576,1.2246190180189451,0.9408437344073131,0.625097943238235,0.7113110855238849,0.8302515459027093,0.7549561106539192,0.49249710289172866,0.912831043395178,0.6579460942741084,0.9113307425855495,0.7853901360645751,0.6552261613773285,0.8016354311869412,1.7136643812172978,1.0449033019003362,1.1395629342040468,1.261940672014832,1.149223503441767
2021-12-23,0.17080339647289353,0.6896209663417346,0.05537184297016242,1.0445898730857108,0.4404683262639729,0.0679640262947262,0.4409233059118584,0.5959452668127039,0.6226733536428554,1.0490897381191917,1.2100997958400366,0.7035764517221502,1.151421506996101,0.28992912187310677,0.6938607801456486,1.2433493019166562,1.2618429606615733,1.0539291650721045,1.0527684705687221,0.858574567618299,0.8058124426419988,0.5289461662420241,0.45106062227324956,0.6265645585578142,0.7231753983248944,0.9621668131060216,0.6663586823568509,1.316282643737257,1.6969097374586932,1.2049949895747887,1.4844937836505347,1.2260024806006347,1.2157384784001053,1.050924557426177,0.6716538890929659,0.8829571305681597,0.8982132325375555,0.6718169255034047,0.3306092558524106,0.5004802398456736,0.5024785775339542,0.6454606466497013,0.681864607333098,1.0028035720448094,0.8340412543007458,1.573589410824651,1.0265769551181552,1.0327607415239508,1.1491746299389893,1.082097107855378
2021-12-24,0.16519463526333006,0.6893101523941711,0.05557450376715897,0.9242806072171271,0.44044605816076354,0.06825491249456256,0.42813572669234734,0.4916338151229574,0.4103439607420465,0.9471557263675614,1.11671376487551,0.41067299022121756,1.0722418185709734,0.21831379885236313,0.5641513624033718,1.1833659723251435,1.204597961292718,0.953624847815441,0.9669329445296989,0.6862442239395619,0.6092192749033685,0.4712979808752318,0.1122918271512761,0.7311425315700226,0.7350889973173089,0.985937499891258,0.5241676853547418,1.0306411702848142,1.5575929138159736,1.1245759009738436,1.1655359805109629,1.1652740759930602,1.1593202810206402,0.9264088840905915,0.7941652089847762,0.8937479258069226,-0.039127338650815864,0.5421767085733201,0.1324267080586451,0.3620830965561299,0.4274035972076841,0.3927853830130705,0.36739080024551174,0.4023281053224821,0.8558493771790406,1.2340769231033983,0.6637492020057899,0.8542082681892161,0.9249186105322623,0.94354826400856
2021-12-25,0.1603588907014682,0.6759651743718594,0.05622399121920838,0.8755994167054945,0.4315236169096065,0.06870804108823717,0.46416148778632876,0.5650444149497444,0.36546476512603776,1.0574538081711986,1.0249740527370765,0.34667303484159934,0.8878836052999256,0.22390741635829417,0.5446283428804477,1.2403345056774853,1.2636916751373974,1.0645360862161333,1.0741613756837032,0.7706445661268301,0.6584862787114873,0.5033035946437292,-0.2634192217379752,0.8806084850573923,0.7684430774896234,1.0122567925212467,0.3969141273621014,0.8118102273077018,1.239083748311382,1.1088815144249005,1.1690181380986158,1.0552152124734426,1.0626656923437723,0.8568977747710489,0.6711558143300119,0.8906145046677139,0.4427095246700066,0.4121916763323337,-0.17539903401175672,0.27157396094536873,0.23024639302251,0.25605150821284883,0.17055454676059734,0.49317140814818283,2.3898222776156457,1.2678492445652771,0.6920639598733315,1.0832613580754347,1.062984456020058,1.1385995793624866
2021-12-26,0.16253263707571802,0.6880376734637739,0.05575875703957015,0.9229281993936936,0.4377933127012795,0.06838303036912378,0.5272643991935365,0.563081644843331,0.3984974050171435,1.1571691198325684,1.0822352685397723,0.37843697248673736,1.3331620164230233,0.37636251141065924,0.563860479927459,1.2967010624616309,1.2951241622076923,1.1614260671833163,1.1653788524348407,0.9222978941138782,0.8157870733819306,0.502337494855126,-0.14745133388915022,0.9630114329742668,0.883130429616345,1.0655492850951422,0.4277834551132004,0.720325324726091,1.158007554797639,1.1344799958546337,1.2222090673324078,1.2256168222841166,1.070999799173883,0.9705366224878526,0.6063200814516674,1.1064298578365108,0.4391844734314023,0.2104184061092363,0.30739380114545534,0.3294709357043444,0.312447072769614,0.29437611942375763,0.2688430954735982,0.47489528570667366,1.2069675540904963,0.962320199358499,0.645783339311588,0.9856827276754841,1.0144503620023486,1.094144176055253
2021-12-27,0.1829443447037702,0.6556820301317661,0.05426264778086514,1.19920264050486,0.408722189217229,0.06685565990229698,0.7153875083130046,0.656220634008428,0.5758651826168572,1.610013980667475,1.6720864136237246,0.8848698614797292,1.8438444871053334,1.489999394534536,0.8844152584081351,1.6254444415637663,1.623325691566621,1.6024298517057494,1.5842344618908868,1.5051566152337594,1.3221493885282647,0.7620695998757803,0.14713830889318594,1.206036339101255,1.21688677136315,1.1143495103861882,0.5636528888274924,2.1358465057125278,2.3249702887193933,1.9373515915734536,1.530191510095629,1.6489810175409596,1.6376498412375697,1.4556413842373557,1.1160228579298381,1.5560429632734925,0.39198881005531794,0.8393263026842844,0.959188543687908,0.8237739597463064,0.9016033624539271,0.7283622036370255,0.9258964622283856,0.7516647640880675,0.8037145985637308,1.7276810787193109,0.701507931532303,0.8653825996718217,1.5107214707838816,1.5864499121574491
2021-12-28,0.18655643421998563,0.6497595146689671,0.054284675004930116,1.2347581423698126,0.4038452783889571,0.06689604526275035,0.8328719971945963,0.6729886288782597,0.7096618347683301,1.7864538654965205,2.4814070062998024,1.389450737933182,2.2533384863680603,1.4033728905168998,0.9640263952374218,1.6582538485545686,1.6633960133017176,1.7832796635702592,1.7551749081618204,1.786683849787938,1.6383289055820425,0.7723916036424254,0.5205215665741445,1.2231980157403877,1.3640251070827976,1.1245512441377121,0.7124422729863811,3.0258133490885166,3.0813048242108216,2.983459861583811,2.5989352495805185,2.314984521536693,2.2578654408739998,2.1369267966359593,1.95935294044072,2.059096212975006,0.44787251580642046,1.38521793528952,1.3035156196242512,1.1236024747099007,1.0858986047792711,1.4727192385977423,1.4020482633536584,1.463485140090931,1.0126662443107857,1.7855640460905702,0.6604742724394412,0.8840565888323343,1.5192689972326574,1.5843616443882944
2021-12-29,0.17535853976531943,0.7120430017656565,0.054463973664142504,1.109820514182094,0.46276301893969707,0.06706457551802676,1.0942527162608044,0.5955266580661865,0.6671198450917014,1.6512917974174077,2.3739855633615257,1.0829516135189787,2.6337530755520135,1.0526834931280278,0.7238758383943704,1.454900264492701,1.4583249261002187,1.6329786117402478,1.62468425190995,1.9700720382347578,1.8378235377051353,0.5272803868802644,0.6175165407434906,1.171910058093639,1.3436151704040884,1.190338937489624,0.7329932598382407,2.8032952501186696,3.1781959292730444,3.1054866093982803,2.178897741767897,2.3626266124753053,2.173146697739495,1.947075332455855,1.7948348372352987,2.095482865793874,0.5784770012530704,0.9675201401606794,1.0260495843553912,0.9077841102087967,0.8348473668234829,1.073573441861439,1.0817739125082866,1.301111223080157,0.6200383572069594,1.7316809356081055,1.186340375457025,1.0954435733941423,1.2044374595208314,1.2466857770358417
2021-12-30,0.17679648036499918,0.6831099254058156,0.0553820986840466,1.11666898101312,0.43729969236350275,0.06791183956190217,1.4751346136402175,0.601421046575685,0.6779072442768254,1.7631462462436294,2.515514986179332,1.001313615879126,3.168647887193519,1.3936560402190286,0.7246098908004226,1.4907695879338168,1.51023254136547,1.7413903998239704,1.7430092697486814,2.1618432535748733,2.0845772852276214,0.5344105304799861,0.6303216795282321,1.2871562650337287,1.469533101186844,1.2278466724694288,0.7451877287377499,3.4701998684877013,3.4127245796108427,2.7432131796175834,2.5543182619028677,2.391346426850435,2.185756036926142,2.105718901423674,2.220368169250452,2.147132439199842,0.25210789192249605,0.7867546660313535,1.0967283449659595,0.9432761225683698,0.7742088566556817,0.9392648664041472,0.8932828018087029,1.2391313559383539,0.6564998824858869,2.0781922212431514,1.094544415638305,1.0825207827283976,1.1988944814741347,1.267289123769668
2021-12-31,0.1725598826788333,0.6846819816861612,0.05549930013897794,1.0654015644106283,0.43767452230308956,0.06803682758160487,1.5129557763665524,0.5889613319331612,0.6321303310563753,1.8667938537639843,2.623741380104407,0.9867835092500055,3.5300668062411207,1.4695148671385305,0.6995470675625703,1.5221951955194108,1.5460818317251235,1.8398269894671304,1.8447603966171975,2.4867444346151197,2.3383561016687,0.5199762173593377,0.5180922348111123,1.449754595818484,1.5989912488983393,1.2714069126107763,0.7123258518888625,3.0358830826281067,3.39814883383259,2.9827803749195048,2.3799543241738794,2.4338495493319936,2.3398948048676416,2.177054578329967,2.509166075577606,2.647664549685466,0.7707841963360219,0.8956046918941631,0.9255025210723319,0.7166736766859247,0.7616847136751502,0.7561291148853938,1.3831096777088872,1.0440362364902545,0.5964003717380855,1.8453092518677776,0.9606527875386354,1.0524995389523002,1.0545684656627188,1.0968150159420638
2022-01-01,0.1704248366013072,0.6715865474145134,0.05594663820486772,1.0268696251070095,0.42693052511562096,0.06843246219127602,1.6768008931452323,0.5514072483415686,0.529317020024128,1.9146848816491489,2.3727359738121936,0.8500236105769573,3.0451496065406563,0.7242733681119267,0.6444600157063951,1.5519961966517914,1.5694530125933968,1.8862509946760533,1.906120883074987,2.381786259528688,2.3598383811379753,0.4973854878311995,0.28984324280932544,1.627180331668156,1.691648048994061,1.343368188923895,0.6370701529350961,2.7689974893787284,3.1262727806023114,2.5471359014743897,2.3462273025717235,2.2003072518789186,2.1478384033251485,2.0504187271240983,2.1017152886426245,2.562991368959189,1.1952528358485652,0.8098793985485481,0.7030137559612435,0.5848946294497396,0.5390837148269126,0.7154703868621415,0.7914707856276989,1.2137537777762666,1.5497020013196015,1.6342301935398698,0.6467367874196024,0.7081943674163098,0.7058275753776201,0.7210433845629254
2022-01-02,0.17353755906794852,0.6721508578137005,0.05585647552506944,1.0898146199356245,0.42344768302999075,0.06842476287051838,1.8811123623640738,0.5765021412025263,0.5637748914931419,2.11496723649995,2.4493345807281295,0.6335861713410494,3.2487693305431966,1.7924800964788283,0.6750208543701511,1.655963325349108,1.6851529518588981,2.077096063895613,2.108590278335033,2.842659688164591,2.6937914096733024,0.5183721773337235,0.3385887653532574,1.793631802109085,1.880080531861646,1.4530738427468326,0.6632710702491084,3.2440492348389514,3.205235295228327,2.4704883097749315,2.1682019722629198,2.2483951598277034,2.3170820732934687,2.0322435001605474,2.3305832780040467,2.6344593641549316,0.5285371788703782,0.6889028860091446,0.41874471955564274,0.77056341375165,0.4046051725507761,0.5465306170617237,0.718604512600832,0.7498336031814159,0.513641666306565,1.3161755296715012,0.733156794605301,1.0254383368651212,1.0074956274818825,1.0725700447818318
2022-01-03,0.19611370996761424,0.6434522379592645,0.05406296032607891,1.4590842664587105,0.39385691542058676,0.06655864515977132,2.2143693892453395,0.6698450849937809,0.7090968987821826,2.7141623113697144,3.12861744472298,1.0015093932582917,3.9573177445994405,1.0700034568676566,1.0026050908438273,2.1020361657687983,2.105539998610791,2.676558433105338,2.6964574302255992,3.254578935055295,3.25328578296112,0.7852097000902309,0.5312105053688011,2.1227405840346134,2.3051820052494,1.5422761396998748,0.751459669778167,4.524630637968047,3.668118863817898,3.3754600299260327,2.7903998841112676,2.8356815776838804,2.91763698060234,2.7935270921984507,2.8338532961101572,2.9435087774000546,0.4122672326909413,0.894222107288782,0.7294281542568002,1.0858888714042156,0.794679452810472,0.9211935953002056,0.9422543428848037,1.151844056095779,0.9008670885372062,2.0690284015409155,0.5590585669052505,0.8985520927763975,1.361757094089848,1.490668673840072
2022-01-04,0.1972997299729973,0.6434285648089002,0.05400223336933401,1.4581515942420282,0.3921322909716458,0.0666083582087508,2.3898944216284055,0.6916791350626256,0.8045990197177935,2.908709509672417,3.7014527087070954,1.26159462874578,3.9704636193279277,1.5601515275229259,1.0872108053396272,2.173428980830474,2.1979288881287777,2.859605165149911,2.8791288340032355,3.650113458353991,3.483840693876799,0.8012036193963687,0.7445612725484569,2.20143051582966,2.488827572338589,1.6093600664285017,0.8831180886808867,4.887921102897408,4.597530902993819,4.134162645853722,3.379581512143021,3.3050602947689907,3.319243102582899,3.3389484727325875,3.4479900717163683,2.9557346342514945,0.6441321257650501,1.5216779721925429,0.906958064127917,1.052374689090545,0.9997977288387151,1.2521290600441224,1.3691392957903734,1.2909713072937035,0.6349999272253414,2.2156036428957777,0.6485799276439606,0.9194151159282778,1.2794156635051686,1.4521173091611175
2022-01-05,0.19010416666666666,0.7031321586686013,0.054181799108393804,1.3181728472882996,0.4567123073713747,0.06671232859214293,2.4579691585243317,0.6079767055995757,0.7334714247546448,2.6377050934693766,3.3877602356386016,1.1358253552333288,4.5327264344122815,1.329421122390199,0.8243841070075532,1.8392785680863446,1.8908811535260448,2.5850837388735286,2.6242353319063905,3.616163585538986,3.4125278559847256,0.5479744910626436,0.7886520818799492,2.092394339427878,2.392251905843315,1.661298533672769,0.9532146343645065,4.346039402657944,4.155821617081224,3.8110590849703185,3.232679575368599,2.8618387511923133,3.1576754195225902,3.113421613334837,2.978692812378398,2.8901873377590754,1.0134708539661221,1.4021117645725698,1.1644317990176993,1.0398913736420496,0.8928159935943392,1.0947493821144911,1.1066920038567298,0.9956230529563946,1.082484320612281,1.9269710029581493,0.9388614229615609,1.092381471734156,1.049772181569754,1.1127434167026846
